	0	19	0	1072025	31072025	SUPERMERCADO FRUTILÂNDIA LTDA	4,79296E+12		MS	283206993	5007901			A	1																							
	C100	1	0		65	0	3	256325	5,02507E+43	20072025	20072025	2,65	0	0	0	2,65	9	0	0	0	1,09	0,19																
	C190	20	5102	17	2,65	1,09	0,19	0	0	1,56	0																											
	C100	1	0		65	0	3	256326	5,02507E+43	20072025	20072025	21,77	0	0	0	21,77	9	0	0	0	0,61	0,1																
	C190	20	5102	17	1,47	0,61	0,1	0	0	0,86	0																											
	C190	60	5405	0	20,3	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256327	5,02507E+43	20072025	20072025	9,64	0	0	0	9,64	9	0	0	0	3,97	0,68																
	C190	20	5102	17	9,64	3,97	0,68	0	0	5,67	0																											
	C100	1	0		65	0	3	256328	5,02507E+43	20072025	20072025	22,67	0	0	0	22,67	9	0	0	0	3,36	0,57																
	C190	0	5102	17	3,36	3,36	0,57	0	0	0	0																											
	C190	60	5405	0	19,31	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256329	5,02507E+43	20072025	20072025	90,97	0	0	0	90,97	9	0	0	0	1,3	0,22																
	C190	20	5102	17	3,15	1,3	0,22	0	0	1,85	0																											
	C190	60	5405	0	87,82	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256330	5,02507E+43	20072025	20072025	19,58	0	0	0	19,58	9	0	0	0	8,06	1,37																
	C190	20	5102	17	19,58	8,06	1,37	0	0	11,52	0																											
	C100	1	0		65	0	3	256331	5,02507E+43	20072025	20072025	6,39	0	0	0	6,39	9	0	0	0	0	0																
	C190	60	5405	0	6,39	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256332	5,02507E+43	20072025	20072025	10,46	0	0	0	10,46	9	0	0	0	4,31	0,73																
	C190	20	5102	17	10,46	4,31	0,73	0	0	6,15	0																											
	C100	1	0		65	0	3	256333	5,02507E+43	20072025	20072025	108,51	0	0	0	108,51	9	0	0	0	35,55	6,04																
	C190	0	5102	17	27,54	27,54	4,68	0	0	0	0																											
	C190	20	5102	17	19,48	8,01	1,36	0	0	11,47	0																											
	C190	60	5405	0	61,49	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256334	5,02507E+43	20072025	20072025	209,69	0	0	0	209,69	9	0	0	0	19,53	3,32																
	C190	0	5102	17	14,3	14,3	2,43	0	0	0	0																											
	C190	20	5102	17	12,72	5,23	0,89	0	0	7,49	0																											
	C190	60	5405	0	182,67	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256335	5,02507E+43	20072025	20072025	22,47	0	0	0	22,47	9	0	0	0	9,25	1,57																
	C190	20	5102	17	22,47	9,25	1,57	0	0	13,22	0																											
	C100	1	0		65	0	3	256336	5,02507E+43	20072025	20072025	23,98	0	0	0	23,98	9	0	0	0	23,98	4,08																
	C190	0	5102	17	23,98	23,98	4,08	0	0	0	0																											
	C100	1	0		65	0	3	256337	5,02507E+43	20072025	20072025	182,32	0	0	0	182,32	9	0	0	0	13,03	2,22																
	C190	20	5102	17	31,67	13,03	2,22	0	0	18,64	0																											
	C190	60	5405	0	150,65	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256338	5,02507E+43	20072025	20072025	101,64	0	0	0	101,64	9	0	0	0	1,12	0,19																
	C190	20	5102	17	2,71	1,12	0,19	0	0	1,59	0																											
	C190	60	5405	0	98,93	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256339	5,02507E+43	20072025	20072025	11,23	0	0	0	11,23	9	0	0	0	4,62	0,79																
	C190	20	5102	17	11,23	4,62	0,79	0	0	6,61	0																											
	C100	1	0		65	0	3	256340	5,02507E+43	20072025	20072025	7,99	0	0	0	7,99	9	0	0	0	0	0																
	C190	60	5405	0	7,99	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256341	5,02507E+43	20072025	20072025	18,38	0	0	0	18,38	9	0	0	0	0	0																
	C190	60	5405	0	18,38	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256342	5,02507E+43	20072025	20072025	35,1	0	0	0	35,09	9	0	0	0,01	9,92	1,7																
	C190	20	5102	17	24,11	9,92	1,7	0	0	14,19	0																											
	C190	60	5405	0	10,99	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256343	5,02507E+43	20072025	20072025	4,69	0	0	0	4,69	9	0	0	0	0	0																
	C190	60	5405	0	4,69	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256344	5,02507E+43	20072025	20072025	3,14	0	0	0	3,14	9	0	0	0	1,29	0,22																
	C190	20	5102	17	3,14	1,29	0,22	0	0	1,85	0																											
	C100	1	0		65	0	3	256345	5,02507E+43	20072025	20072025	1,34	0	0	0	1,34	9	0	0	0	0,55	0,09																
	C190	20	5102	17	1,34	0,55	0,09	0	0	0,79	0																											
	C100	1	0		65	0	3	256346	5,02507E+43	20072025	20072025	73,41	0	0	0	73,41	9	0	0	0	0	0																
	C190	60	5405	0	73,41	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256347	5,02507E+43	20072025	20072025	1066,32	0	0	0	1066,32	9	0	0	0	162,09	27,56																
	C190	0	5102	17	131,24	131,24	22,31	0	0	0	0																											
	C190	20	5102	17	74,97	30,85	5,25	0	0	44,12	0																											
	C190	60	5405	0	860,11	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256348	5,02507E+43	20072025	20072025	56,01	0	0	0	56,01	9	0	0	0	3,52	0,6																
	C190	20	5102	17	8,56	3,52	0,6	0	0	5,04	0																											
	C190	60	5405	0	47,45	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256349	5,02507E+43	20072025	20072025	23,38	0	0	0	23,38	9	0	0	0	0	0																
	C190	60	5405	0	23,38	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256350	5,02507E+43	20072025	20072025	19,98	0	0	0	19,98	9	0	0	0	8,23	1,4																
	C190	20	5102	17	19,98	8,23	1,4	0	0	11,75	0																											
	C100	1	0		65	0	3	256351	5,02507E+43	20072025	20072025	167,46	0	0	0	167,46	9	0	0	0	39,13	6,65																
	C190	0	5102	17	23,69	23,69	4,03	0	0	0	0																											
	C190	20	5102	17	37,49	15,44	2,62	0	0	22,05	0																											
	C190	60	5405	0	106,28	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256352	5,02507E+43	20072025	20072025	62,83	0	0	0	62,83	9	0	0	0	0	0																
	C190	60	5405	0	62,83	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256353	5,02507E+43	20072025	20072025	3,7	0	0	0	3,7	9	0	0	0	2,1	0,36																
	C190	0	5102	17	2,1	2,1	0,36	0	0	0	0																											
	C190	60	5405	0	1,6	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256354	5,02507E+43	20072025	20072025	26,58	0	0	0	26,58	9	0	0	0	6,25	1,06																
	C190	20	5102	17	26,58	6,25	1,06	0	0	20,33	0																											
	C100	1	0		65	0	3	256355	5,02507E+43	21072025	21072025	2,1	0	0	0	2,1	9	0	0	0	2,1	0,36																
	C190	0	5102	17	2,1	2,1	0,36	0	0	0	0																											
	C100	1	0		65	0	3	256356	5,02507E+43	21072025	21072025	5,33	0	0	0	5,33	9	0	0	0	2,19	0,37																
	C190	20	5102	17	5,33	2,19	0,37	0	0	3,14	0																											
	C100	1	0		65	0	3	256357	5,02507E+43	21072025	21072025	8,68	0	0	0	8,68	9	0	0	0	3,57	0,61																
	C190	20	5102	17	8,68	3,57	0,61	0	0	5,11	0																											
	C100	1	0		65	0	3	256358	5,02507E+43	21072025	21072025	4,02	0	0	0	4,02	9	0	0	0	1,65	0,29																
	C190	20	5102	17	4,02	1,65	0,29	0	0	2,37	0																											
	C100	1	0		65	0	3	256359	5,02507E+43	21072025	21072025	56,6	0	0	0	56,6	9	0	0	0	7,85	1,34																
	C190	20	5102	17	19,06	7,85	1,34	0	0	11,21	0																											
	C190	60	5405	0	37,54	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256360	5,02507E+43	21072025	21072025	3,59	0	0	0	3,59	9	0	0	0	0	0																
	C190	60	5405	0	3,59	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256361	5,02507E+43	21072025	21072025	10,2	0	0	0	10,2	9	0	0	0	0	0																
	C190	60	5405	0	10,2	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256362	5,02507E+43	21072025	21072025	21,98	0	0	0	21,98	9	0	0	0	9,05	1,54																
	C190	20	5102	17	21,98	9,05	1,54	0	0	12,93	0																											
	C100	1	0		65	0	3	256363	5,02507E+43	21072025	21072025	7,89	0	0	0	7,89	9	0	0	0	0	0																
	C190	60	5405	0	7,89	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256364	5,02507E+43	21072025	21072025	55,28	0	0	0	55,28	9	0	0	0	6,21	1,06																
	C190	0	5102	17	1,5	1,5	0,26	0	0	0	0																											
	C190	20	5102	17	11,44	4,71	0,8	0	0	6,73	0																											
	C190	60	5405	0	42,34	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256365	5,02507E+43	21072025	21072025	31,92	0	0	0	31,92	9	0	0	0	0	0																
	C190	60	5405	0	31,92	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256366	5,02507E+43	21072025	21072025	33,28	0	0	0	33,28	9	0	0	0	10,99	1,87																
	C190	0	5102	17	10,99	10,99	1,87	0	0	0	0																											
	C190	60	5405	0	22,29	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256367	5,02507E+43	21072025	21072025	80,48	0	0	0	80,48	9	0	0	0	28,73	4,89																
	C190	0	5102	17	8,16	8,16	1,4	0	0	0	0																											
	C190	20	5102	17	49,96	20,57	3,49	0	0	29,39	0																											
	C190	60	5405	0	22,36	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256368	5,02507E+43	21072025	21072025	84,32	0	0	0	84,32	9	0	0	0	22,1	3,75																
	C190	0	5102	17	17,05	17,05	2,9	0	0	0	0																											
	C190	20	5102	17	12,26	5,05	0,85	0	0	7,21	0																											
	C190	60	5405	0	55,01	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256369	5,02507E+43	21072025	21072025	11,88	0	0	0	11,88	9	0	0	0	4,88	0,84																
	C190	20	5102	17	11,88	4,88	0,84	0	0	7	0																											
	C100	1	0		65	0	3	256370	5,02507E+43	21072025	21072025	57,6	0	0	0	57,6	9	0	0	0	0	0																
	C190	60	5405	0	57,6	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256371	5,02507E+43	21072025	21072025	34,97	0	0	0	34,97	9	0	0	0	6,43	1,09																
	C190	20	5102	17	15,61	6,43	1,09	0	0	9,18	0																											
	C190	60	5405	0	19,36	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256372	5,02507E+43	21072025	21072025	8,89	0	0	0	8,89	9	0	0	0	0	0																
	C190	60	5405	0	8,89	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256373	5,02507E+43	21072025	21072025	3,1	0	0	0	3,1	9	0	0	0	1,28	0,22																
	C190	20	5102	17	3,1	1,28	0,22	0	0	1,82	0																											
	C100	1	0		65	0	3	256374	5,02507E+43	21072025	21072025	28,08	0	0	0	28,08	9	0	0	0	12,48	2,12																
	C190	20	5102	17	12,48	12,48	2,12	0	0	0	0																											
	C190	60	5405	0	15,6	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256375	5,02507E+43	21072025	21072025	36,25	0	0	0	36,25	9	0	0	0	0	0																
	C190	60	5405	0	36,25	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256376	5,02507E+43	21072025	21072025	102,05	0	0	0	102,05	9	0	0	0	37,59	6,39																
	C190	0	5102	17	25,99	25,99	4,42	0	0	0	0																											
	C190	20	5102	17	28,16	11,6	1,97	0	0	16,56	0																											
	C190	60	5405	0	47,9	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256377	5,02507E+43	21072025	21072025	4,98	0	0	0	4,98	9	0	0	0	0	0																
	C190	60	5405	0	4,98	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256378	5,02507E+43	21072025	21072025	20,17	0	0	0	20,17	9	0	0	0	8,3	1,41																
	C190	20	5102	17	20,17	8,3	1,41	0	0	11,87	0																											
	C100	1	0		65	0	3	256379	5,02507E+43	21072025	21072025	11,49	0	0	0	11,49	9	0	0	0	0	0																
	C190	60	5405	0	11,49	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256380	5,02507E+43	21072025	21072025	23,99	0	0	0	23,99	9	0	0	0	0	0																
	C190	60	5405	0	23,99	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256381	5,02507E+43	21072025	21072025	61,94	0	0	0	61,94	9	0	0	0	24,25	4,12																
	C190	20	5102	17	28,9	24,25	4,12	0	0	4,65	0																											
	C190	60	5405	0	33,04	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256382	5,02507E+43	21072025	21072025	8,12	0	0	0	8,12	9	0	0	0	3,34	0,56																
	C190	20	5102	17	8,12	3,34	0,56	0	0	4,78	0																											
	C100	1	0		65	0	3	256383	5,02507E+43	21072025	21072025	59,93	0	0	0	59,93	9	0	0	0	42,72	7,26																
	C190	0	5102	17	38,38	38,38	6,52	0	0	0	0																											
	C190	20	5102	17	10,56	4,34	0,74	0	0	6,22	0																											
	C190	60	5405	0	10,99	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256384	5,02507E+43	21072025	21072025	66,65	0	0	0	66,65	9	0	0	0	7,69	1,31																
	C190	20	5102	17	18,68	7,69	1,31	0	0	10,99	0																											
	C190	60	5405	0	47,97	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256385	5,02507E+43	21072025	21072025	18,55	0	0	0	18,55	9	0	0	0	2,02	0,34																
	C190	20	5102	17	4,91	2,02	0,34	0	0	2,89	0																											
	C190	60	5405	0	13,64	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256386	5,02507E+43	21072025	21072025	9,14	0	0	0	9,14	9	0	0	0	3,76	0,64																
	C190	20	5102	17	9,14	3,76	0,64	0	0	5,38	0																											
	C100	1	0		65	0	3	256387	5,02507E+43	21072025	21072025	31,67	0	0	0	31,67	9	0	0	0	11,37	1,93																
	C190	0	5102	17	11,37	11,37	1,93	0	0	0	0																											
	C190	60	5405	0	20,3	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256388	5,02507E+43	21072025	21072025	54,82	0	0	0	54,82	9	0	0	0	25,93	4,41																
	C190	0	5102	17	5,69	5,69	0,97	0	0	0	0																											
	C190	20	5102	17	49,13	20,24	3,44	0	0	28,89	0																											
	C100	1	0		65	0	3	256389	5,02507E+43	21072025	21072025	21,92	0	0	0	21,92	9	0	0	0	0,46	0,08																
	C190	20	5102	17	1,12	0,46	0,08	0	0	0,66	0																											
	C190	60	5405	0	20,8	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256390	5,02507E+43	21072025	21072025	31,06	0	0	0	31,06	9	0	0	0	0	0																
	C190	60	5405	0	31,06	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256391	5,02507E+43	21072025	21072025	67,06	0	0	0	67,06	9	0	0	0	10,89	1,86																
	C190	20	5102	17	26,46	10,89	1,86	0	0	15,57	0																											
	C190	60	5405	0	40,6	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256392	5,02507E+43	21072025	21072025	30,66	0	0	0	30,66	9	0	0	0	3,91	0,67																
	C190	0	5102	17	1,39	1,39	0,24	0	0	0	0																											
	C190	20	5102	17	6,11	2,52	0,43	0	0	3,59	0																											
	C190	60	5405	0	23,16	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256393	5,02507E+43	21072025	21072025	13,99	0	0	0	13,99	9	0	0	0	0	0																
	C190	60	5405	0	13,99	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256394	5,02507E+43	21072025	21072025	69,44	0	0	0	69,44	9	0	0	0	33,77	5,74																
	C190	0	5102	17	33,77	33,77	5,74	0	0	0	0																											
	C190	60	5405	0	35,67	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256395	5,02507E+43	21072025	21072025	20,21	0	0	0	20,21	9	0	0	0	4,05	0,68																
	C190	20	5102	17	9,85	4,05	0,68	0	0	5,8	0																											
	C190	60	5405	0	10,36	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256396	5,02507E+43	21072025	21072025	6,99	0	0	0	6,99	9	0	0	0	0	0																
	C190	60	5405	0	6,99	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256397	5,02507E+43	21072025	21072025	10,99	0	0	0	10,99	9	0	0	0	4,53	0,77																
	C190	20	5102	17	10,99	4,53	0,77	0	0	6,46	0																											
	C100	1	0		65	0	3	256398	5,02507E+43	21072025	21072025	77,4	0	0	0	77,4	9	0	0	0	1,4	0,24																
	C190	20	5102	17	3,4	1,4	0,24	0	0	2	0																											
	C190	60	5405	0	74	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256399	5,02507E+43	21072025	21072025	16,11	0	0	0	16,11	9	0	0	0	6,64	1,13																
	C190	20	5102	17	16,11	6,64	1,13	0	0	9,47	0																											
	C100	1	0		65	0	3	256400	5,02507E+43	21072025	21072025	3,81	0	0	0	3,81	9	0	0	0	1,57	0,27																
	C190	20	5102	17	3,81	1,57	0,27	0	0	2,24	0																											
	C100	1	0		65	0	3	256401	5,02507E+43	21072025	21072025	22,55	0	0	0	22,55	9	0	0	0	19,43	3,3																
	C190	0	5102	17	17,25	17,25	2,93	0	0	0	0																											
	C190	20	5102	17	5,3	2,18	0,37	0	0	3,12	0																											
	C100	1	0		65	0	3	256402	5,02507E+43	21072025	21072025	7,99	0	0	0	7,99	9	0	0	0	0	0																
	C190	60	5405	0	7,99	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256403	5,02507E+43	21072025	21072025	13,45	0	0	0	13,45	9	0	0	0	0	0																
	C190	60	5405	0	13,45	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256404	5,02507E+43	21072025	21072025	25,14	0	0	0	25,14	9	0	0	0	10,35	1,76																
	C190	20	5102	17	25,14	10,35	1,76	0	0	14,79	0																											
	C100	1	0		65	0	3	256405	5,02507E+43	21072025	21072025	13,78	0	0	0	13,78	9	0	0	0	0	0																
	C190	60	5405	0	13,78	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256406	5,02507E+43	21072025	21072025	6,04	0	0	0	6,04	9	0	0	0	2,49	0,42																
	C190	20	5102	17	6,04	2,49	0,42	0	0	3,55	0																											
	C100	1	0		65	0	3	256407	5,02507E+43	21072025	21072025	75,63	0	0	0	75,63	9	0	0	0	13,58	2,31																
	C190	20	5102	17	32,97	13,58	2,31	0	0	19,39	0																											
	C190	60	5405	0	42,66	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256408	5,02507E+43	21072025	21072025	33,99	0	0	0	33,99	9	0	0	0	14	2,36																
	C190	20	5102	17	33,99	14	2,36	0	0	19,99	0																											
	C100	1	0		65	0	3	256409	5,02507E+43	21072025	21072025	217	0	0	0	217	9	0	0	0	0	0																
	C190	60	5405	0	217	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256410	5,02507E+43	21072025	21072025	34,97	0	0	0	34,97	9	0	0	0	14,66	2,49																
	C190	0	5102	17	11,18	11,18	1,9	0	0	0	0																											
	C190	20	5102	17	8,46	3,48	0,59	0	0	4,98	0																											
	C190	60	5405	0	15,33	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256411	5,02507E+43	21072025	21072025	46,68	0	0	0	46,68	9	0	0	0	5,11	0,87																
	C190	20	5102	17	12,4	5,11	0,87	0	0	7,29	0																											
	C190	60	5405	0	34,28	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256412	5,02507E+43	21072025	21072025	100,79	0	0	0	100,79	9	0	0	0	11,11	1,89																
	C190	20	5102	17	26,99	11,11	1,89	0	0	15,88	0																											
	C190	60	5405	0	73,8	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256413	5,02507E+43	21072025	21072025	185,08	0	0	0	185,08	9	0	0	0	34,27	5,83																
	C190	20	5102	17	83,21	34,27	5,83	0	0	48,94	0																											
	C190	60	5405	0	101,87	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256414	5,02507E+43	21072025	21072025	11,32	0	0	0	11,32	9	0	0	0	2,36	0,4																
	C190	20	5102	17	5,73	2,36	0,4	0	0	3,37	0																											
	C190	60	5405	0	5,59	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256415	5,02507E+43	21072025	21072025	40,83	0	0	0	40,83	9	0	0	0	0	0																
	C190	60	5405	0	40,83	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256416	5,02507E+43	21072025	21072025	33,15	0	0	0	33,15	9	0	0	0	2,76	0,47																
	C190	20	5102	17	6,7	2,76	0,47	0	0	3,94	0																											
	C190	60	5405	0	26,45	0	0	0	0	0	0																											
	C100	1	0		65	0	3	256417	5,02507E+43	21072025	21072025	29,52	0	0	0	29,52	9	0	0	0	12,15	2,07																
